0;0;0
1;0.012718;0.012718
2;0.0169604;0.00848021
3;0.0190867;0.00636224
4;0.0203693;0.00509234
5;0.0212331;0.00424666
6;0.0218613;0.00364364
7;0.0223471;0.00319266
8;0.0227443;0.00284354
9;0.0230881;0.00256648
10;0.0234038;0.00234284
11;0.0237056;0.00215988
12;0.0239806;0.00200575
13;0.0241994;0.00186981
14;0.0244308;0.00175599
15;0.0246273;0.00165431
16;0.0248308;0.00156723
17;0.0250378;0.00149203
18;0.0252064;0.00142135
19;0.0253735;0.00135872
20;0.0255253;0.00130128
21;0.0256752;0.00124975
22;0.0258051;0.00120122
23;0.0259198;0.00115579
24;0.0260321;0.00111427
25;0.0261428;0.00107626
26;0.0262455;0.00104072
27;0.0263447;0.00100776
28;0.0264445;0.000977486
29;0.0265299;0.000948194
30;0.0266169;0.000921215
31;0.0267088;0.000896684
32;0.0267942;0.000873267
33;0.0268719;0.000850749
34;0.0269447;0.000829284
35;0.0270001;0.000807827
36;0.0270716;0.000788934
37;0.0271367;0.000770652
38;0.0272013;0.000753407
39;0.0272663;0.000737196
40;0.0273138;0.00072056
41;0.0273597;0.000704688
42;0.0274042;0.000689547
43;0.0274522;0.000675406
44;0.0274828;0.000660931
45;0.0275233;0.000647668
46;0.0275589;0.000634737
47;0.0275957;0.00062246
48;0.0276187;0.000610056
49;0.0276361;0.000597986
50;0.0276557;0.00058647
51;0.0276794;0.000575573
52;0.027697;0.00056488
53;0.0277142;0.000554591
54;0.0277282;0.000544591
55;0.0277418;0.000534951
56;0.0277557;0.000525668
57;0.0277659;0.000516626
58;0.0277805;0.000508005
59;0.0278001;0.00049985
60;0.0278176;0.000491901
61;0.0278284;0.00048402
62;0.0278448;0.000476558
63;0.0278603;0.000469306
64;0.0278835;0.000462614
65;0.0279089;0.000456258
66;0.0279331;0.000450047
67;0.0279499;0.000443701
68;0.027971;0.000437727
69;0.0279958;0.000432145
70;0.0280138;0.000426393
71;0.0280368;0.000421063
72;0.0280632;0.000416089
73;0.0280809;0.000410806
74;0.0281032;0.000405907
75;0.0281237;0.00040106
76;0.0281518;0.000396814
77;0.0281804;0.000392725
78;0.0282055;0.000388542
79;0.0282326;0.000384605
80;0.0282512;0.00038028
81;0.0282813;0.000376817
82;0.0283126;0.000373575
83;0.0283395;0.00037007
84;0.0283629;0.000366442
85;0.0283905;0.000363208
86;0.0284153;0.000359866
87;0.0284368;0.000356403
88;0.0284579;0.000353003
89;0.0284757;0.000349514
90;0.02849;0.000345944
91;0.0285032;0.00034242
92;0.0285174;0.000339011
93;0.0285321;0.000335708
94;0.0285462;0.000332461
95;0.0285583;0.000329201
96;0.0285699;0.000325996
97;0.0285824;0.000322893
98;0.0285942;0.000319834
99;0.0286036;0.000316756
