0 0 0
1 0.333044 0.333044
2 0.332642 0.192283
3 0.362802 0.13927
4 0.393261 0.112096
5 0.420092 0.0953774
6 0.425229 0.0807721
7 0.434352 0.0705432
8 0.441866 0.0626654
9 0.450391 0.0566941
10 0.453819 0.0513962
11 0.453249 0.0469216
12 0.459271 0.0435796
13 0.464066 0.0406308
14 0.465001 0.0378368
15 0.465936 0.0354054
16 0.466953 0.0332732
17 0.468645 0.0314158
18 0.472895 0.0300188
19 0.472657 0.0284793
20 0.471841 0.0271015
21 0.474505 0.0259773
22 0.478285 0.0251083
23 0.476229 0.0241271
24 0.476575 0.0231445
25 0.478186 0.0222948
26 0.478464 0.0214549
27 0.479242 0.0206891
28 0.480571 0.0200072
29 0.481954 0.0193781
30 0.480963 0.0187688
31 0.481925 0.0181983
32 0.481826 0.0176385
33 0.482622 0.0171303
34 0.482881 0.0166357
35 0.483546 0.0161807
36 0.484174 0.0157498
37 0.48389 0.0153323
38 0.483811 0.0149342
39 0.484974 0.0146025
40 0.485388 0.0142479
41 0.4852 0.0139058
42 0.484514 0.0135959
43 0.485478 0.0133182
44 0.486252 0.0130419
45 0.486581 0.0127595
46 0.486498 0.0124853
47 0.486007 0.0122323
48 0.48639 0.0119862
49 0.4873 0.0117792
50 0.487465 0.0115471
51 0.487755 0.0113266
52 0.487957 0.0111127
53 0.487921 0.010905
54 0.487664 0.0107079
55 0.488135 0.0105255
56 0.488227 0.0103396
57 0.488348 0.0101605
58 0.488107 0.00998972
59 0.488881 0.00985225
60 0.489312 0.00969896
61 0.489106 0.00954346
62 0.488729 0.00939834
63 0.489456 0.00927887
64 0.489288 0.00913655
65 0.489377 0.0089975
66 0.489541 0.00886371
67 0.489802 0.00873628
68 0.489224 0.00862815
69 0.489799 0.00852342
70 0.489912 0.00840328
71 0.489792 0.00828662
72 0.4898 0.00817232
73 0.490065 0.00806548
74 0.490101 0.00795729
75 0.490127 0.00785194
76 0.490344 0.00775234
77 0.49015 0.00765475
78 0.490715 0.00757833
79 0.490478 0.00748677
80 0.490668 0.00739623
81 0.490908 0.00730939
82 0.490938 0.00722085
83 0.491121 0.00713672
84 0.490716 0.00706387
85 0.491068 0.00699012
86 0.491172 0.00691009
87 0.491335 0.00683306
88 0.491071 0.006761
89 0.491209 0.00668687
90 0.491125 0.0066135
91 0.491318 0.00654406
92 0.491769 0.00648898
93 0.491604 0.0064217
94 0.491485 0.00635486
95 0.491768 0.00629467
96 0.491647 0.00623061
97 0.491769 0.00616791
98 0.491956 0.00610816
99 0.491825 0.0060482
