1;359.349;0
2;366.281;6.93216
3;375.366;9.92783
4;379.278;8.03655
5;378.81;6.24265
6;377.616;5.23496
7;378.393;4.49194
8;375.161;5.05749
9;373.088;4.91849
10;372.422;4.44926
11;371.84;4.06639
12;369.323;4.4852
13;368.976;4.1404
14;368.764;3.83908
15;370.515;3.9799
16;371.592;3.87547
17;372.144;3.68194
18;371.939;3.4774
19;371.888;3.28968
20;372.101;3.12807
21;372.04;2.97601
22;371.232;2.95047
23;372.719;3.18755
24;372.903;3.05739
25;372.596;2.94853
26;372.646;2.83328
27;372.336;2.74382
28;372.734;2.67375
29;372.282;2.61915
30;371.71;2.59419
31;371.732;2.50921
32;371.19;2.48935
33;370.862;2.43497
34;369.527;2.71322
35;369.908;2.66185
36;369.544;2.61225
37;369.402;2.54466
38;369.333;2.47775
39;368.717;2.49065
40;368.581;2.43143
41;368.698;2.37431
42;368.767;2.3181
43;369.028;2.27853
44;369.346;2.24877
45;369.607;2.21366
46;369.925;2.18832
47;370.509;2.21942
48;371.051;2.23911
49;371.462;2.23117
50;371.914;2.23245
51;372.128;2.19862
52;372.303;2.163
53;372.455;2.12723
54;373.352;2.27231
55;373.598;2.24405
56;373.513;2.20523
57;373.438;2.16748
58;373.067;2.16202
59;372.798;2.14198
60;373.14;2.13353
61;373.066;2.09956
62;373.028;2.06577
63;373.024;2.03272
64;373.059;2.00102
65;373.438;2.006
66;373.388;1.976
67;372.908;2.00445
68;372.912;1.97476
69;373.203;1.9676
70;373.332;1.94354
71;373.058;1.9355
72;373.071;1.90848
73;373.087;1.88222
74;373.079;1.85663
75;373.277;1.84234
76;373.508;1.83258
77;373.497;1.80866
78;373.743;1.80218
79;373.996;1.79714
80;374.193;1.78551
81;374.028;1.77105
82;373.883;1.75531
83;374.018;1.73923
84;374.175;1.72551
85;374.377;1.71708
86;374.286;1.69945
87;374.509;1.69468
88;374.702;1.6863
89;374.98;1.6902
90;375.206;1.68655
91;375.334;1.67284
92;375.278;1.6555
93;375.035;1.65546
94;374.953;1.63982
95;374.754;1.63458
96;374.675;1.61943
97;374.468;1.6159
98;374.377;1.60191
99;374.339;1.5861
100;374.172;1.57904
