0;3.15746;0
1;3.15418;0.00328312
2;3.15458;0.00193663
3;3.14978;0.00498925
4;3.15191;0.00441542
5;3.15001;0.00407583
6;3.15084;0.00354148
7;3.14812;0.00409676
8;3.14717;0.00373441
9;3.14659;0.00339151
10;3.14692;0.00308529
11;3.14553;0.00313907
12;3.14535;0.00289321
13;3.14669;0.00299662
14;3.14474;0.0034052
15;3.14378;0.0033264
16;3.14352;0.00313511
17;3.14247;0.00313703
18;3.14332;0.00308576
19;3.14342;0.002929
20;3.14296;0.00282331
21;3.14377;0.00281215
22;3.14341;0.00271116
23;3.14299;0.00262956
24;3.14258;0.00255534
25;3.14263;0.00245559
26;3.14256;0.00236408
27;3.14329;0.00239284
28;3.14316;0.00231232
29;3.14269;0.00228251
30;3.14243;0.00222303
31;3.14252;0.00215437
32;3.14211;0.00212841
33;3.14222;0.00206778
34;3.14183;0.00204617
35;3.14206;0.00200176
36;3.14164;0.00199143
37;3.14154;0.00194088
38;3.14196;0.0019368
39;3.14182;0.00189274
40;3.14236;0.00192264
41;3.14265;0.00189872
42;3.14265;0.00185404
43;3.14246;0.00182133
44;3.14245;0.00178042
45;3.14238;0.00174307
46;3.14223;0.00171152
47;3.14207;0.0016838
48;3.14219;0.00165401
49;3.142;0.0016316
50;3.14181;0.0016107
51;3.1414;0.00163261
52;3.14169;0.00162687
53;3.1418;0.00160037
54;3.14172;0.00157299
55;3.14213;0.00159849
56;3.14187;0.00159204
57;3.14193;0.0015655
58;3.14166;0.00156231
59;3.1414;0.00155677
60;3.14138;0.00153123
61;3.1412;0.00151731
62;3.1413;0.00149662
63;3.14129;0.00147309
64;3.14129;0.00145025
65;3.14151;0.00144395
66;3.14146;0.00142307
67;3.14147;0.00140205
68;3.14158;0.00138578
69;3.14161;0.00136611
70;3.14164;0.00134717
71;3.14175;0.00133248
72;3.14172;0.00131434
73;3.1415;0.00131578
74;3.14138;0.0013036
75;3.14134;0.001287
76;3.14136;0.00127042
77;3.14142;0.00125518
78;3.14148;0.00124069
79;3.14146;0.00122514
80;3.14155;0.00121305
81;3.14165;0.00120228
82;3.14164;0.00118772
83;3.14152;0.00117975
84;3.14165;0.00117303
85;3.14162;0.00115971
86;3.14165;0.00114654
87;3.14174;0.00113741
88;3.14166;0.00112734
89;3.14167;0.00111478
90;3.14151;0.0011138
91;3.14149;0.00110178
92;3.14146;0.00109039
93;3.14141;0.00107999
94;3.14176;0.00112391
95;3.14172;0.00111281
96;3.14189;0.00111488
97;3.1418;0.00110723
98;3.14175;0.00109722
99;3.14179;0.00108692
