1 -3.39591 0
2 -3.39813 0.0022149
3 -3.39772 0.00134119
4 -3.39743 0.000992826
5 -3.39717 0.000809957
6 -3.39685 0.000738025
7 -3.3964 0.000769284
8 -3.39572 0.000948871
9 -3.39573 0.000836868
10 -3.39545 0.000799115
11 -3.39512 0.000795048
12 -3.39503 0.000731627
13 -3.39495 0.00067746
14 -3.39508 0.000640693
15 -3.39525 0.000621332
16 -3.39524 0.000581387
17 -3.39531 0.000550766
18 -3.39525 0.000523043
19 -3.39542 0.000523026
20 -3.39544 0.00049662
21 -3.3954 0.000474247
22 -3.39545 0.000455437
23 -3.39552 0.000441439
24 -3.3956 0.00042886
25 -3.39564 0.000414039
26 -3.39574 0.000409071
27 -3.3959 0.00042342
28 -3.39607 0.000444637
29 -3.39625 0.000463045
30 -3.39637 0.000464449
31 -3.39646 0.000457286
32 -3.39641 0.00044474
33 -3.39637 0.0004336
34 -3.39642 0.000424325
35 -3.3964 0.000412465
36 -3.39637 0.000401944
37 -3.39643 0.000394537
38 -3.39633 0.000395482
39 -3.39631 0.000386112
40 -3.39637 0.000380901
41 -3.3964 0.000373313
42 -3.39638 0.000365092
43 -3.39636 0.000356809
44 -3.39631 0.000352393
45 -3.39633 0.000344774
46 -3.3963 0.000338015
47 -3.39625 0.000334543
48 -3.39624 0.000327629
49 -3.39623 0.00032131
50 -3.39624 0.000315035
51 -3.39625 0.000309158
52 -3.39625 0.000303156
53 -3.39636 0.000314418
54 -3.39641 0.000313982
55 -3.39647 0.000312825
56 -3.3965 0.000309117
57 -3.39653 0.000305255
58 -3.39655 0.000300161
59 -3.3966 0.000300221
60 -3.39663 0.000296202
61 -3.39666 0.000293425
62 -3.3967 0.000290841
63 -3.39674 0.000289132
64 -3.39681 0.000293566
65 -3.39686 0.000293291
66 -3.39687 0.000289009
67 -3.39692 0.00028868
68 -3.39699 0.000292673
69 -3.39703 0.000291238
70 -3.39701 0.000287399
71 -3.39698 0.000284897
72 -3.39699 0.000280952
73 -3.39691 0.000286764
74 -3.39691 0.000282868
75 -3.3969 0.000279577
76 -3.3969 0.000275929
77 -3.39688 0.000273466
78 -3.39692 0.000272682
79 -3.3969 0.000269563
80 -3.39691 0.000266445
81 -3.39692 0.000263308
82 -3.39694 0.000260894
83 -3.39695 0.000257756
84 -3.39695 0.000254716
85 -3.39689 0.000258269
86 -3.39688 0.000255482
87 -3.3969 0.000253033
88 -3.39691 0.000250502
89 -3.39694 0.000248978
90 -3.39697 0.000247826
91 -3.39697 0.000245179
92 -3.39698 0.000242749
93 -3.39699 0.000240355
94 -3.39698 0.000238115
95 -3.39699 0.000235634
96 -3.39701 0.000234184
97 -3.39702 0.000231888
98 -3.39701 0.000229519
99 -3.39697 0.000230538
100 -3.39693 0.000231874
