1 -0.431798 0
2 -0.443274 0.0114753
3 -0.453554 0.0122307
4 -0.455226 0.00880858
5 -0.445318 0.0120307
6 -0.442044 0.0103541
7 -0.440281 0.00892678
8 -0.438379 0.00796134
9 -0.435861 0.00745907
10 -0.432039 0.00768844
11 -0.426293 0.00902171
12 -0.420386 0.0101349
13 -0.416603 0.0100609
14 -0.411841 0.0104613
15 -0.407201 0.010788
16 -0.400846 0.0119256
17 -0.396894 0.0118786
18 -0.393495 0.0117037
19 -0.391934 0.0111802
20 -0.390244 0.0107402
21 -0.385983 0.0110688
22 -0.383083 0.010945
23 -0.382114 0.0105031
24 -0.380979 0.0101199
25 -0.380332 0.00972818
26 -0.380107 0.00934922
27 -0.380128 0.00899632
28 -0.380782 0.00869374
29 -0.382002 0.00847677
30 -0.383707 0.00836497
31 -0.38465 0.00814539
32 -0.385873 0.00798098
33 -0.388469 0.00815947
34 -0.391526 0.00848566
35 -0.393688 0.00851847
36 -0.395899 0.00856869
37 -0.397946 0.00858166
38 -0.399396 0.00847771
39 -0.400243 0.00830082
40 -0.402212 0.0083268
41 -0.402713 0.00813656
42 -0.402862 0.00794187
43 -0.403529 0.00778358
44 -0.403974 0.00761767
45 -0.404434 0.00746066
46 -0.404724 0.00730243
47 -0.40517 0.00715929
48 -0.405595 0.00702138
49 -0.406257 0.00690844
50 -0.407284 0.00684626
51 -0.408682 0.00685484
52 -0.410085 0.00686658
53 -0.411346 0.00685275
54 -0.412141 0.00677149
55 -0.413081 0.00671335
56 -0.414352 0.00671377
57 -0.414921 0.00661943
58 -0.415555 0.00653519
59 -0.415991 0.00643823
60 -0.415998 0.00633002
61 -0.415601 0.00623805
62 -0.415635 0.0061367
63 -0.415568 0.00603889
64 -0.415511 0.00594405
65 -0.415229 0.00585868
66 -0.41481 0.00578443
67 -0.414784 0.00569751
68 -0.414763 0.00561313
69 -0.414811 0.00553139
70 -0.414597 0.00545597
71 -0.4146 0.00537858
72 -0.414852 0.00530932
73 -0.415039 0.00523942
74 -0.415215 0.00517114
75 -0.415018 0.00510555
76 -0.41501 0.00503793
77 -0.415337 0.00498284
78 -0.415456 0.00491997
79 -0.415061 0.0048733
80 -0.414215 0.00488587
81 -0.413788 0.00484403
82 -0.413796 0.0047846
83 -0.413817 0.00472665
84 -0.413951 0.00467195
85 -0.413894 0.00461701
86 -0.413638 0.00457016
87 -0.413843 0.00452196
88 -0.414086 0.00447687
89 -0.414427 0.00443941
90 -0.415037 0.00443205
91 -0.415319 0.0043921
92 -0.415192 0.00434594
93 -0.41539 0.0043035
94 -0.415866 0.00428398
95 -0.416441 0.00427747
96 -0.416905 0.00425806
97 -0.416958 0.00421426
98 -0.416846 0.00417253
99 -0.416984 0.00413246
100 -0.416957 0.00409101
