1;144.703;0
2;145.618;0.915074
3;146.443;0.980405
4;146.588;0.708242
5;145.8;0.960593
6;145.532;0.828965
7;145.394;0.71396
8;145.241;0.63722
9;145.04;0.596339
10;144.737;0.614018
11;144.278;0.719705
12;143.806;0.810058
13;143.502;0.804264
14;143.122;0.836051
15;142.752;0.862068
16;142.244;0.952711
17;141.926;0.949747
18;141.654;0.935928
19;141.528;0.894253
20;141.394;0.858808
21;141.054;0.884735
22;140.82;0.875459
23;140.742;0.840179
24;140.652;0.809446
25;140.599;0.778158
26;140.581;0.747846
27;140.582;0.719616
28;140.635;0.695377
29;140.732;0.678028
30;140.868;0.669041
31;140.946;0.651684
32;141.042;0.638284
33;141.25;0.652398
34;141.494;0.67867
35;141.667;0.681418
36;141.845;0.685433
37;142.008;0.686546
38;142.126;0.678409
39;142.193;0.664183
40;142.35;0.666256
41;142.392;0.651127
42;142.403;0.63554
43;142.457;0.622856
44;142.492;0.609583
45;142.529;0.597037
46;142.552;0.584364
47;142.588;0.572915
48;142.621;0.561874
49;142.674;0.552804
50;142.757;0.547792
51;142.868;0.548423
52;142.98;0.549392
53;143.081;0.548315
54;143.146;0.541853
55;143.22;0.53713
56;143.322;0.537184
57;143.368;0.529678
58;143.418;0.522912
59;143.454;0.515171
60;143.454;0.506514
61;143.423;0.499171
62;143.425;0.491062
63;143.419;0.483233
64;143.416;0.475644
65;143.393;0.468798
66;143.359;0.462868
67;143.357;0.455912
68;143.356;0.449161
69;143.359;0.442621
70;143.342;0.43658
71;143.342;0.430388
72;143.362;0.424847
73;143.377;0.419252
74;143.392;0.413791
75;143.376;0.408533
76;143.375;0.403123
77;143.401;0.398713
78;143.411;0.393689
79;143.38;0.389923
80;143.311;0.390919
81;143.276;0.387612
82;143.278;0.382856
83;143.279;0.378218
84;143.29;0.373838
85;143.286;0.369437
86;143.264;0.365708
87;143.281;0.361847
88;143.3;0.358237
89;143.328;0.355225
90;143.376;0.354617
91;143.399;0.351458
92;143.389;0.34777
93;143.405;0.344368
94;143.442;0.342778
95;143.489;0.342258
96;143.526;0.340724
97;143.531;0.337229
98;143.521;0.333904
99;143.532;0.330703
100;143.531;0.327385
