1;400.232;0
2;407.952;7.72083
3;418.071;11.0573
4;422.428;8.95087
5;421.907;6.95287
6;420.577;5.83053
7;421.442;5.00298
8;417.843;5.63288
9;415.534;5.47807
10;414.792;4.95545
11;414.144;4.52901
12;411.34;4.99547
13;410.954;4.61145
14;410.718;4.27585
15;412.668;4.43269
16;413.868;4.31638
17;414.483;4.10083
18;414.255;3.87302
19;414.198;3.66395
20;414.434;3.48395
21;414.367;3.31459
22;413.466;3.28615
23;415.123;3.55019
24;415.328;3.40523
25;414.986;3.28398
26;415.041;3.15562
27;414.697;3.05598
28;415.139;2.97794
29;414.636;2.91713
30;413.999;2.88933
31;414.024;2.79468
32;413.42;2.77256
33;413.055;2.71199
34;411.568;3.0219
35;411.992;2.96469
36;411.587;2.90945
37;411.428;2.83416
38;411.351;2.75964
39;410.666;2.77401
40;410.514;2.70805
41;410.645;2.64443
42;410.721;2.58182
43;411.011;2.53776
44;411.366;2.50461
45;411.657;2.46551
46;412.012;2.43729
47;412.662;2.47192
48;413.265;2.49385
49;413.723;2.48501
50;414.227;2.48643
51;414.464;2.44875
52;414.659;2.40908
53;414.829;2.36925
54;415.829;2.53083
55;416.102;2.49935
56;416.008;2.45611
57;415.924;2.41407
58;415.51;2.40799
59;415.211;2.38568
60;415.592;2.37626
61;415.509;2.33843
62;415.467;2.30079
63;415.463;2.26398
64;415.502;2.22867
65;415.923;2.23422
66;415.868;2.2008
67;415.334;2.2325
68;415.338;2.19943
69;415.662;2.19145
70;415.806;2.16466
71;415.5;2.1557
72;415.516;2.12561
73;415.533;2.09636
74;415.524;2.06785
75;415.744;2.05194
76;416.002;2.04107
77;415.989;2.01443
78;416.263;2.00721
79;416.545;2.0016
80;416.765;1.98865
81;416.581;1.97254
82;416.42;1.95501
83;416.569;1.9371
84;416.744;1.92182
85;416.97;1.91243
86;416.868;1.8928
87;417.117;1.88749
88;417.332;1.87815
89;417.641;1.8825
90;417.892;1.87842
91;418.035;1.86315
92;417.973;1.84385
93;417.703;1.8438
94;417.611;1.82638
95;417.39;1.82054
96;417.301;1.80367
97;417.071;1.79974
98;416.97;1.78416
99;416.928;1.76655
100;416.741;1.75869
