0;1;0
1;1.31288;0.507083
2;1.60608;0.617853
3;1.8451;0.748241
4;2.06106;0.844653
5;2.24754;0.935117
6;2.43553;1.02056
7;2.60159;1.09244
8;2.74873;1.15664
9;2.90284;1.22684
10;3.04024;1.28608
11;3.17026;1.34788
12;3.30069;1.40448
13;3.42399;1.45511
14;3.53742;1.50632
15;3.65225;1.56915
16;3.76409;1.62113
17;3.87323;1.66797
18;3.97735;1.71414
19;4.07047;1.76667
20;4.17263;1.81504
21;4.26579;1.85953
22;4.35182;1.90099
23;4.45411;1.94738
24;4.54725;1.99147
25;4.63928;2.03883
26;4.72239;2.07165
27;4.8122;2.11833
28;4.90358;2.16487
29;4.98898;2.19853
30;5.07331;2.23197
31;5.15236;2.26437
32;5.24123;2.30964
33;5.31753;2.33944
34;5.38947;2.37543
35;5.46963;2.41527
36;5.5529;2.44519
37;5.62318;2.47673
38;5.70413;2.501
39;5.77215;2.5397
40;5.84402;2.57628
41;5.91836;2.61006
42;5.99211;2.636
43;6.07517;2.67901
44;6.13892;2.70075
45;6.19431;2.74235
46;6.2464;2.77184
47;6.32196;2.80224
48;6.39585;2.84142
49;6.46565;2.87765
50;6.52272;2.90749
51;6.59313;2.93152
52;6.65235;2.95387
53;6.71705;2.98193
54;6.77134;3.01256
55;6.82951;3.03476
56;6.89735;3.06001
57;6.95977;3.07927
58;7.03715;3.10655
59;7.08433;3.13658
60;7.14105;3.14826
61;7.19658;3.17018
62;7.24834;3.19278
63;7.28062;3.21424
64;7.34076;3.23971
65;7.40638;3.27073
66;7.45981;3.28849
67;7.51521;3.31353
68;7.57073;3.34064
69;7.62445;3.36028
70;7.67686;3.37211
71;7.73347;3.39848
72;7.79716;3.42592
73;7.8547;3.447
74;7.90491;3.46255
75;7.95569;3.48841
76;8.0125;3.50886
77;8.06682;3.52919
78;8.11915;3.55526
79;8.17719;3.57902
80;8.22595;3.59838
81;8.27477;3.61292
82;8.33439;3.62753
83;8.39259;3.6436
84;8.44323;3.66755
85;8.49524;3.69021
86;8.53963;3.70957
87;8.59468;3.73478
88;8.64085;3.76208
89;8.69302;3.7904
90;8.73189;3.81321
91;8.77809;3.82318
92;8.82076;3.8393
93;8.87674;3.86022
94;8.9265;3.87527
95;8.96249;3.89418
96;9.00739;3.91776
97;9.05375;3.94125
98;9.09961;3.9632
99;9.14808;3.99745
